battle_id,first_pokemon_id,second_pokemon_id,winner_pokemon_id
24028,769,105,769
24029,405,64,64
24030,737,198,737
24031,405,559,559
24032,530,605,605
24033,214,694,694
24034,524,774,524
24035,494,468,494
24036,527,306,306
24037,528,665,528
24038,180,175,175
24039,750,2,2
24040,151,314,314
24041,154,189,154
24042,624,30,30
24043,400,405,405
24044,211,712,712
24045,745,754,745
24046,640,573,573
24047,321,635,635
24048,775,670,670
24049,684,760,760
24050,505,487,505
24051,488,249,249
24052,666,402,666
24053,43,161,161
24054,413,725,725
24055,716,491,491
24056,799,666,799
24057,216,623,623
24058,102,310,102
24059,735,279,735
24060,594,511,511
24061,273,602,273
24062,670,544,544
24063,327,182,327
24064,462,537,537
24065,281,109,109
24066,277,73,277
24067,420,793,793
24068,247,397,397
24069,137,671,137
24070,753,275,275
24071,47,669,47
24072,264,250,264
24073,573,612,612
24074,394,408,394
24075,346,657,657
24076,31,234,234
24077,54,99,99
24078,251,505,505
24079,298,73,298
24080,800,227,800
24081,730,291,291
24082,683,619,619
24083,75,376,376
24084,251,601,601
24085,442,206,206
24086,491,733,733
24087,435,646,646
24088,170,774,170
24089,394,2,394
24090,312,384,384
24091,239,751,751
24092,97,349,349
24093,751,677,677
24094,291,203,291
24095,242,100,100
24096,784,364,364
24097,77,114,77
24098,654,746,746
24099,686,163,686
24100,353,692,692
24101,620,445,620
24102,754,185,185
24103,326,554,554
24104,151,20,20
24105,26,364,26
24106,429,582,429
24107,768,282,768
24108,710,500,710
24109,92,773,773
24110,776,334,776
24111,26,591,26
24112,787,544,544
24113,728,184,184
24114,312,53,53
24115,311,84,84
24116,250,294,250
24117,306,237,306
24118,174,623,623
24119,176,767,767
24120,143,113,143
24121,404,690,690
24122,48,600,48
24123,267,141,141
24124,493,603,603
24125,529,788,788
24126,83,130,130
24127,51,20,20
24128,364,114,364
24129,224,778,778
24130,180,118,180
24131,424,748,748
24132,221,280,280
24133,180,669,669
24134,685,238,685
24135,311,343,343
24136,474,107,474
24137,278,208,278
24138,266,665,266
24139,123,506,123
24140,343,23,23
24141,54,673,673
24142,56,173,173
24143,159,649,649
24144,408,38,38
24145,10,796,796
24146,147,483,147
24147,530,132,530
24148,319,596,596
24149,283,451,451
24150,242,190,242
24151,276,98,276
24152,436,692,692
24153,293,346,293
24154,243,282,282
24155,463,455,455
24156,250,744,250
24157,776,800,800
24158,335,664,664
24159,681,595,681
24160,439,110,110
24161,319,715,715
24162,400,224,400
24163,521,19,521
24164,21,115,115
24165,198,18,198
24166,779,47,47
24167,472,119,472
24168,403,530,403
24169,242,106,106
24170,691,672,691
24171,636,751,751
24172,755,348,348
24173,106,418,418
24174,588,116,588
24175,82,674,674
24176,35,603,603
24177,93,627,627
24178,652,798,798
24179,302,85,85
24180,483,473,483
24181,629,354,629
24182,128,733,128
24183,179,227,179
24184,728,563,563
24185,704,720,704
24186,524,338,524
24187,38,708,708
24188,656,370,370
24189,110,729,110
24190,480,499,499
24191,483,222,483
24192,195,358,358
24193,521,70,70
24194,154,325,154
24195,497,458,497
24196,590,567,590
24197,548,677,677
24198,221,722,722
24199,529,142,142
24200,356,458,356
24201,299,482,299
24202,451,372,451
24203,290,30,30
24204,642,711,711
24205,249,569,249
24206,559,99,99
24207,119,485,485
24208,706,713,706
24209,681,230,230
24210,622,223,223
24211,510,771,771
24212,528,794,794
24213,241,202,202
24214,328,744,744
24215,418,396,418
24216,264,377,264
24217,24,763,24
24218,367,770,367
24219,720,549,549
24220,791,673,673
24221,96,24,24
24222,524,26,26
24223,442,142,142
24224,759,749,759
24225,495,765,495
24226,104,463,463
24227,200,128,128
24228,623,755,623
24229,337,308,337
24230,133,94,133
24231,313,606,606
24232,651,762,762
24233,156,590,590
24234,222,409,409
24235,330,457,330
24236,173,231,173
24237,193,719,193
24238,477,754,477
24239,481,321,481
24240,54,376,376
24241,251,317,317
24242,366,50,366
24243,152,605,152
24244,225,665,665
24245,205,194,205
24246,81,96,96
24247,321,27,27
24248,625,36,36
24249,573,310,573
24250,789,226,226
24251,400,19,19
24252,166,468,166
24253,588,318,588
24254,585,483,585
24255,771,136,136
24256,371,295,371
24257,124,293,124
24258,737,695,737
24259,505,156,505
24260,320,774,320
24261,783,358,358
24262,303,339,339
24263,511,364,511
24264,507,189,507
24265,278,697,697
24266,745,433,745
24267,515,37,37
24268,401,412,401
24269,609,736,736
24270,516,150,516
24271,13,198,13
24272,659,477,477
24273,217,728,728
24274,747,112,747
24275,147,630,147
24276,469,538,538
24277,99,611,611
24278,255,138,138
24279,250,365,250
24280,104,251,251
24281,369,34,34
24282,524,787,524
24283,122,571,571
24284,564,240,240
24285,121,525,525
24286,567,575,575
24287,599,360,599
24288,700,82,700
24289,431,754,431
24290,443,592,443
24291,564,120,564
24292,551,459,551
24293,43,710,710
24294,369,8,8
24295,415,544,544
24296,519,305,519
24297,636,4,4
24298,468,679,679
24299,475,527,475
24300,103,344,103
24301,758,202,758
24302,774,349,349
24303,60,587,587
24304,180,56,56
24305,350,326,350
24306,57,653,653
24307,74,36,36
24308,428,349,349
24309,211,695,695
24310,580,691,580
24311,572,382,572
24312,89,539,539
24313,692,499,499
24314,308,320,320
24315,410,763,410
24316,117,453,453
24317,577,277,277
24318,466,453,453
24319,468,716,716
24320,305,221,221
24321,691,36,691
24322,143,346,143
24323,774,715,715
24324,193,466,193
24325,567,194,567
24326,247,515,247
24327,79,610,610
24328,537,22,537
24329,162,743,162
24330,768,583,583
24331,676,127,127
24332,795,198,795
24333,499,428,499
24334,632,82,632
24335,246,789,246
24336,55,26,26
24337,306,606,606
24338,63,47,63
24339,220,509,220
24340,795,363,795
24341,26,15,26
24342,57,572,57
24343,496,343,496
24344,555,227,555
24345,341,36,341
24346,760,680,760
24347,97,48,48
24348,595,726,595
24349,29,212,212
24350,761,562,562
24351,487,325,487
24352,515,427,427
24353,749,282,282
24354,405,667,405
24355,160,408,408
24356,567,529,529
24357,456,531,531
24358,94,678,94
24359,229,74,229
24360,168,631,631
24361,783,61,61
24362,314,180,314
24363,602,473,473
24364,497,260,260
24365,324,408,408
24366,464,741,741
24367,109,282,109
24368,694,673,694
24369,747,96,747
24370,628,228,228
24371,478,533,478
24372,380,365,380
24373,472,129,472
24374,527,326,527
24375,219,95,219
24376,758,192,758
24377,37,677,677
24378,646,472,472
24379,103,317,103
24380,275,401,275
24381,624,756,756
24382,321,526,526
24383,180,196,196
24384,247,178,247
24385,266,49,266
24386,32,529,32
24387,340,321,340
24388,319,206,206
24389,548,25,548
24390,504,657,657
24391,380,579,380
24392,464,734,464
24393,109,792,792
24394,28,612,28
24395,85,367,85
24396,215,718,718
24397,227,340,340
24398,776,393,393
24399,447,181,181
24400,599,137,137
24401,627,267,267
24402,664,779,664
24403,507,284,284
24404,519,740,519
24405,199,128,128
24406,722,16,16
24407,83,683,683
24408,290,55,55
24409,40,740,40
24410,233,635,635
24411,558,477,477
24412,791,170,170
24413,159,241,159
24414,280,123,280
24415,748,148,748
24416,125,622,125
24417,773,180,773
24418,601,88,601
24419,274,70,70
24420,668,394,394
24421,80,478,478
24422,791,781,791
24423,468,533,533
24424,543,355,355
24425,89,561,561
24426,426,248,248
24427,694,528,528
24428,747,452,747
24429,282,793,793
24430,44,51,44
24431,683,734,683
24432,123,745,745
24433,517,146,146
24434,31,84,84
24435,154,677,154
24436,693,668,693
24437,308,100,100
24438,512,778,778
24439,251,488,251
24440,376,200,376
24441,517,195,517
24442,376,717,717
24443,58,132,132
24444,205,218,205
24445,521,109,109
24446,53,701,701
24447,424,356,424
24448,620,721,721
24449,661,693,693
24450,372,32,32
24451,356,21,356
24452,697,169,697
24453,565,631,565
24454,596,692,692
24455,329,43,43
24456,48,150,48
24457,116,494,494
24458,142,392,142
24459,786,673,786
24460,612,766,612
24461,332,89,89
24462,623,128,623
24463,640,572,572
24464,68,467,467
24465,757,639,757
24466,15,163,163
24467,799,271,271
24468,250,69,69
24469,116,363,116
24470,439,393,393
24471,416,790,790
24472,387,591,591
24473,60,379,60
24474,434,628,628
24475,325,276,276
24476,586,757,757
24477,75,333,75
24478,569,306,569
24479,198,453,453
24480,107,739,739
24481,477,133,477
24482,354,582,582
24483,787,319,319
24484,486,9,9
24485,222,538,538
24486,511,375,511
24487,581,101,101
24488,371,726,726
24489,767,697,697
24490,63,591,63
24491,107,258,258
24492,595,534,534
24493,79,171,171
24494,49,215,215
24495,407,416,416
24496,205,441,205
24497,336,222,336
24498,418,47,418
24499,416,546,546
24500,18,95,95
24501,34,87,34
24502,188,435,435
24503,486,619,619
24504,654,99,99
24505,6,375,6
24506,534,759,534
24507,403,784,403
24508,687,425,425
24509,692,137,137
24510,126,509,126
24511,134,541,134
24512,88,546,546
24513,449,225,449
24514,643,276,276
24515,327,155,155
24516,777,428,428
24517,341,713,713
24518,509,697,697
24519,290,81,81
24520,362,589,362
24521,590,254,590
24522,696,163,696
24523,578,18,18
24524,471,656,656
24525,691,118,691
24526,247,51,247
24527,38,184,184
24528,653,709,709
24529,226,309,309
24530,5,153,153
24531,659,578,578
24532,515,586,515
24533,549,521,549
24534,91,51,91
24535,748,413,748
24536,485,456,456
24537,326,212,212
24538,218,177,177
24539,10,746,746
24540,676,449,676
24541,302,218,218
24542,404,398,398
24543,70,196,70
24544,202,13,13
24545,647,545,545
24546,473,435,473
24547,458,794,794
24548,294,778,778
24549,616,141,616
24550,499,457,499
24551,515,545,545
24552,169,187,169
24553,768,222,768
24554,103,704,103
24555,560,28,28
24556,539,653,539
24557,682,8,682
24558,149,741,741
24559,641,576,576
24560,279,650,279
24561,75,349,349
24562,601,474,474
24563,774,232,232
24564,570,205,205
24565,709,774,709
24566,389,384,384
24567,174,438,438
24568,630,462,462
24569,776,113,776
24570,554,296,554
24571,80,55,80
24572,766,243,766
24573,684,73,73
24574,397,86,397
24575,580,494,580
24576,432,742,432
24577,762,411,411
24578,319,369,369
24579,643,22,643
24580,671,420,420
24581,369,233,233
24582,217,677,677
24583,373,694,694
24584,600,301,301
24585,429,536,429
24586,168,705,705
24587,224,578,224
24588,448,793,793
24589,682,43,682
24590,58,437,58
24591,388,511,388
24592,611,604,611
24593,553,489,553
24594,713,642,713
24595,297,215,215
24596,520,303,520
24597,473,606,606
24598,107,470,107
24599,723,170,723
24600,81,609,609
24601,713,109,109
24602,703,120,703
24603,485,174,174
24604,120,259,120
24605,391,776,776
24606,273,284,284
24607,257,324,257
24608,41,44,44
24609,727,754,727
24610,32,212,212
24611,97,592,592
24612,769,658,658
24613,123,377,377
24614,788,334,788
24615,150,483,483
24616,543,604,543
24617,25,584,584
24618,368,717,717
24619,424,747,747
24620,436,502,502
24621,507,10,507
24622,205,123,205
24623,86,539,539
24624,465,197,465
24625,683,418,418
24626,198,567,567
24627,521,796,521
24628,79,426,426
24629,497,469,469
24630,369,250,250
24631,444,681,444
24632,269,512,269
24633,496,264,264
24634,223,80,80
24635,131,680,131
24636,527,208,527
24637,67,317,317
24638,545,151,545
24639,98,17,17
24640,548,624,548
24641,761,800,800
24642,188,6,6
24643,582,367,367
24644,752,690,690
24645,209,542,542
24646,507,67,67
24647,296,729,729
24648,673,1,673
24649,361,730,361
24650,222,693,693
24651,496,418,496
24652,278,2,2
24653,27,590,590
24654,560,167,560
24655,181,424,424
24656,709,20,20
24657,141,755,141
24658,164,662,164
24659,519,695,519
24660,47,720,720
24661,277,516,277
24662,20,11,20
24663,755,76,755
24664,406,5,406
24665,640,774,774
24666,104,442,442
24667,738,341,341
24668,490,53,490
24669,424,349,349
24670,669,130,130
24671,293,644,293
24672,56,535,56
24673,223,747,747
24674,184,241,184
24675,610,504,610
24676,656,24,24
24677,333,114,333
24678,733,467,467
24679,463,789,789
24680,70,736,70
24681,293,351,293
24682,799,343,343
24683,790,615,615
24684,392,681,681
24685,150,108,108
24686,629,396,629
24687,55,284,55
24688,794,780,794
24689,768,366,366
24690,463,31,31
24691,18,444,444
24692,53,368,368
24693,299,250,250
24694,525,768,525
24695,321,559,559
24696,504,786,786
24697,660,677,660
24698,617,501,617
24699,306,310,306
24700,662,791,791
24701,539,671,671
24702,608,376,608
24703,686,466,466
24704,34,214,214
24705,169,170,169
24706,11,372,372
24707,730,84,84
24708,49,666,666
24709,513,615,513
24710,527,477,477
24711,345,223,223
24712,673,582,582
24713,511,310,511
24714,576,502,576
24715,424,678,424
24716,579,254,254
24717,402,182,402
24718,140,241,241
24719,81,319,319
24720,123,492,123
24721,119,522,522
24722,200,624,200
24723,224,611,611
24724,653,340,653
24725,202,538,538
24726,365,663,663
24727,485,101,101
24728,606,187,606
24729,347,344,344
24730,635,694,635
24731,533,368,368
24732,467,150,467
24733,628,57,57
24734,17,775,17
24735,441,401,401
24736,299,43,299
24737,6,318,6
24738,50,498,498
24739,600,652,600
24740,167,171,171
24741,786,376,786
24742,365,643,643
24743,146,560,560
24744,376,113,376
24745,747,310,747
24746,173,745,745
24747,113,548,548
24748,456,45,456
24749,443,367,367
24750,568,59,59
24751,354,776,776
24752,311,259,259
24753,698,242,242
24754,362,352,362
24755,405,676,405
24756,572,660,660
24757,739,609,739
24758,248,36,248
24759,780,752,752
24760,406,94,406
24761,761,142,142
24762,458,506,506
24763,581,504,581
24764,558,375,375
24765,163,779,163
24766,698,449,698
24767,499,337,499
24768,788,613,613
24769,418,745,418
24770,607,277,607
24771,714,693,714
24772,227,92,92
24773,267,632,632
24774,675,412,412
24775,182,34,34
24776,1,75,75
24777,266,607,607
24778,575,690,690
24779,535,315,535
24780,248,780,248
24781,640,37,37
24782,377,734,377
24783,124,192,124
24784,39,517,39
24785,752,702,752
24786,605,728,728
24787,100,328,328
24788,607,466,466
24789,108,578,108
24790,308,399,308
24791,258,368,368
24792,427,369,427
24793,554,281,554
24794,328,214,214
24795,101,513,513
24796,564,226,564
24797,288,8,8
24798,520,797,797
24799,718,260,718
24800,750,585,585
24801,734,585,585
24802,714,616,714
24803,434,473,473
24804,779,117,117
24805,463,251,463
24806,118,517,517
24807,216,756,216
24808,130,147,147
24809,277,115,115
24810,743,104,743
24811,514,162,162
24812,350,716,350
24813,521,493,521
24814,646,92,646
24815,547,388,547
24816,485,584,485
24817,326,579,326
24818,482,650,650
24819,593,739,739
24820,513,470,513
24821,56,681,56
24822,366,39,366
24823,133,237,133
24824,526,87,526
24825,194,510,510
24826,278,527,527
24827,284,36,284
24828,150,461,461
24829,310,83,83
24830,88,577,88
24831,19,206,206
24832,656,152,656
24833,448,609,448
24834,136,410,410
24835,772,629,772
24836,477,758,477
24837,234,580,234
24838,449,166,166
24839,386,350,350
24840,745,476,476
24841,749,270,270
24842,758,139,139
24843,14,592,592
24844,193,611,611
24845,612,127,127
24846,604,211,211
24847,505,753,505
24848,705,242,705
24849,250,688,250
24850,691,240,691
24851,341,428,428
24852,26,686,26
24853,155,61,155
24854,789,388,388
24855,588,599,588
24856,391,266,391
24857,351,116,116
24858,564,542,542
24859,525,19,525
24860,102,751,102
24861,546,179,179
24862,699,767,699
24863,537,717,717
24864,698,281,698
24865,715,568,715
24866,157,286,157
24867,727,103,103
24868,172,262,172
24869,154,487,154
24870,201,208,208
24871,391,683,391
24872,420,377,420
24873,121,696,696
24874,208,563,563
24875,335,582,582
24876,301,465,301
24877,179,105,179
24878,520,677,677
24879,282,180,180
24880,404,69,404
24881,574,70,70
24882,367,277,367
24883,406,636,406
24884,683,354,683
24885,557,331,557
24886,14,169,169
24887,265,159,159
24888,150,546,546
24889,736,626,626
24890,478,471,478
24891,440,541,541
24892,659,204,659
24893,580,686,580
24894,298,117,298
24895,126,107,126
24896,643,445,643
24897,64,286,286
24898,117,67,67
24899,124,116,124
24900,627,95,95
24901,282,403,403
24902,506,477,477
24903,413,257,257
24904,47,435,47
24905,132,142,132
24906,607,248,248
24907,29,173,29
24908,510,415,415
24909,15,464,464
24910,416,606,606
24911,446,620,446
24912,61,610,610
24913,327,102,327
24914,123,389,123
24915,337,255,337
24916,447,221,221
24917,337,368,337
24918,70,731,70
24919,774,549,549
24920,728,29,728
24921,687,750,687
24922,169,351,169
24923,487,660,660
24924,297,537,537
24925,433,61,61
24926,278,404,278
24927,408,411,408
24928,274,540,540
24929,137,7,7
24930,391,726,726
24931,360,117,117
24932,55,664,55
24933,203,640,203
24934,279,716,716
24935,336,664,336
24936,265,651,651
24937,615,495,495
24938,455,667,455
24939,638,400,638
24940,252,629,629
24941,126,94,126
24942,161,258,161
24943,400,416,416
24944,5,639,5
24945,213,68,68
24946,83,771,771
24947,449,98,449
24948,707,528,528
24949,490,396,490
24950,723,759,723
24951,634,306,306
24952,156,174,174
24953,353,751,751
24954,29,63,63
24955,318,700,700
24956,629,75,629
24957,572,714,714
24958,702,602,702
24959,67,98,67
24960,86,233,233
24961,403,271,271
24962,321,289,321
24963,383,488,383
24964,342,47,342
24965,29,271,271
24966,214,665,214
24967,407,287,287
24968,311,666,311
24969,268,208,268
24970,563,716,716
24971,381,319,319
24972,127,735,735
24973,380,483,380
24974,6,111,6
24975,764,169,169
24976,43,45,43
24977,472,619,472
24978,596,195,596
24979,713,434,713
24980,276,565,276
24981,30,381,30
24982,114,451,114
24983,298,495,495
24984,229,496,229
24985,10,344,344
24986,247,29,247
24987,148,41,148
24988,623,677,677
24989,775,657,657
24990,266,165,165
24991,664,795,795
24992,657,794,794
24993,362,698,362
24994,9,729,9
24995,19,486,19
24996,665,584,665
24997,319,369,369
24998,135,460,135
24999,469,794,794
25000,267,203,203
25001,283,525,525
25002,741,406,741
25003,683,497,497
25004,752,527,527
25005,676,732,732
25006,779,366,366
25007,262,593,593
25008,766,646,766
25009,233,397,397
25010,310,786,786
25011,416,282,282
25012,647,77,647
25013,237,551,551
25014,409,749,409
25015,656,327,327
25016,173,441,441
25017,77,660,660
25018,543,323,543
25019,294,432,432
25020,257,735,735
25021,486,762,762
25022,603,752,603
25023,405,576,576
25024,675,132,132
25025,462,178,462
25026,205,451,205
25027,32,341,32
25028,622,566,622
25029,777,787,777
25030,717,735,717
25031,401,658,658
25032,113,764,764
25033,763,74,74
25034,301,685,301
25035,694,179,694
